"","LF_Name","LC_Name","Temp_Moist","RealmWE_ID","WE_ID","Realm_ID","RealmClass","LF_Class","MoistClass","TempClass","LC_Class","Realm_Name","Temp_Name","Moist_Name","WEcosystm","RWEcosystm","LandC_Type","Code","CR_HEX","LC_HEX","LF_HEX","TempMoistClass","WTE_code","WTE_HEX"
"994","Plains","Cropland","Boreal Desert",8256,256,8000,8,4,1,1,1,"Palearctic","Boreal","Desert","Boreal Desert Cropland on Plains","Palearctic Boreal Desert Cropland on Plains","Converted",1141,"#757DD166","#B5D99EFF","#E3BD42B2",1,1401,"#afa88c"
"995","Plains","Grassland","Sub Tropical Moist",8311,311,8000,8,4,3,4,4,"Palearctic","Sub Tropical","Moist","Sub Tropical Moist Grassland on Plains","Palearctic Sub Tropical Moist Grassland on Plains","Natural",4344,"#FCC24E66","#789E60FF","#E3BD42B2",12,4412,"#dab94c"
"996","Plains","Forest","Warm Temperate Dry",5195,195,5000,5,4,2,3,3,"Nearctic","Warm Temperate","Dry","Warm Temperate Dry Forest on Plains","Nearctic Warm Temperate Dry Forest on Plains","Natural",3243,"#A0D99A66","#267300FF","#E3BD42B2",8,3408,"#a6bb59"
"997","Plains","Settlement","Sub Tropical Moist",3308,308,3000,3,4,3,4,5,"Australasia","Sub Tropical","Moist","Sub Tropical Moist Settlement on Plains","Australasia Sub Tropical Moist Settlement on Plains","Converted",4345,"#FCC24E66","#8A4343FF","#E3BD42B2",12,5412,"#dda947"
"998","Plains","Cropland","Cool Temperate Desert",6209,209,6000,6,4,1,2,1,"Neotropic","Cool Temperate","Desert","Cool Temperate Desert Cropland on Plains","Neotropic Cool Temperate Desert Cropland on Plains","Converted",2141,"#41AB5D66","#B5D99EFF","#E3BD42B2",4,1404,"#9abb5d"
"999","Plains","Grassland","Sub Tropical Dry",1289,289,1000,1,4,2,4,4,"Afrotropic","Sub Tropical","Dry","Sub Tropical Dry Grassland on Plains","Afrotropic Sub Tropical Dry Grassland on Plains","Natural",4244,"#FCE30066","#789E60FF","#E3BD42B2",11,4411,"#dac72d"
"1000","Plains","Sparsley or Non vegetated","Cool Temperate Moist",5112,112,5000,5,4,3,2,6,"Nearctic","Cool Temperate","Moist","Cool Temperate Moist Sparsley or Non vegetated on Plains","Nearctic Cool Temperate Moist Sparsley or Non vegetated on Plains","Natural",2346,"#005C3266","#D9D99EFF","#E3BD42B2",6,6406,"#869b4c"
"1001","Plains","Forest","Warm Temperate Desert",6259,259,6000,6,4,1,3,3,"Neotropic","Warm Temperate","Desert","Warm Temperate Desert Forest on Plains","Neotropic Warm Temperate Desert Forest on Plains","Natural",3143,"#C7EBC066","#267300FF","#E3BD42B2",7,3407,"#b6c269"
"1002","Plains","Sparsley or Non vegetated","Sub Tropical Moist",4299,299,4000,4,4,3,4,6,"Indomalayan","Sub Tropical","Moist","Sub Tropical Moist Sparsley or Non vegetated on Plains","Indomalayan Sub Tropical Moist Sparsley or Non vegetated on Plains","Natural",4346,"#FCC24E66","#D9D99EFF","#E3BD42B2",12,6412,"#ebc457"
"1003","Plains","Settlement","Tropical Dry",3343,343,3000,3,4,2,5,5,"Australasia","Tropical","Dry","Tropical Dry Settlement on Plains","Australasia Tropical Dry Settlement on Plains","Converted",5245,"#99330366","#8A4343FF","#E3BD42B2",14,5414,"#b57029"
"1004","Plains","Cropland","Tropical Moist",4387,387,4000,4,4,3,5,1,"Indomalayan","Tropical","Moist","Tropical Moist Cropland on Plains","Indomalayan Tropical Moist Cropland on Plains","Converted",5341,"#66240566","#B5D99EFF","#E3BD42B2",15,1415,"#a9853a"
"1005","Plains","Sparsley or Non vegetated","Warm Temperate Moist",5162,162,5000,5,4,3,3,6,"Nearctic","Warm Temperate","Moist","Warm Temperate Moist Sparsley or Non vegetated on Plains","Nearctic Warm Temperate Moist Sparsley or Non vegetated on Plains","Natural",3346,"#72C27566","#D9D99EFF","#E3BD42B2",9,6409,"#b4c467"
"1006","Plains","Forest","Warm Temperate Dry",8195,195,8000,8,4,2,3,3,"Palearctic","Warm Temperate","Dry","Warm Temperate Dry Forest on Plains","Palearctic Warm Temperate Dry Forest on Plains","Natural",3243,"#A0D99A66","#267300FF","#E3BD42B2",8,3408,"#a6bb59"
"1007","Plains","Settlement","Cool Temperate Desert",8212,212,8000,8,4,1,2,5,"Palearctic","Cool Temperate","Desert","Cool Temperate Desert Settlement on Plains","Palearctic Cool Temperate Desert Settlement on Plains","Converted",2145,"#41AB5D66","#8A4343FF","#E3BD42B2",4,5404,"#92a04d"
"1008","Plains","Grassland","Cool Temperate Moist",6128,128,6000,6,4,3,2,4,"Neotropic","Cool Temperate","Moist","Cool Temperate Moist Grassland on Plains","Neotropic Cool Temperate Moist Grassland on Plains","Natural",2344,"#005C3266","#789E60FF","#E3BD42B2",6,4406,"#759141"
"1009","Plains","Cropland","Tropical Moist",7387,387,7000,7,4,3,5,1,"Oceania","Tropical","Moist","Tropical Moist Cropland on Plains","Oceania Tropical Moist Cropland on Plains","Converted",5341,"#66240566","#B5D99EFF","#E3BD42B2",15,1415,"#a9853a"
"1010","Plains","Cropland","Tropical Desert",4367,367,4000,4,4,1,5,1,"Indomalayan","Tropical","Desert","Tropical Desert Cropland on Plains","Indomalayan Tropical Desert Cropland on Plains","Converted",5141,"#CC4C0266","#B5D99EFF","#E3BD42B2",13,1413,"#d29539"
"1011","Plains","Sparsley or Non vegetated","Boreal Dry",8066,66,8000,8,4,2,1,6,"Palearctic","Boreal","Dry","Boreal Dry Sparsley or Non vegetated on Plains","Palearctic Boreal Dry Sparsley or Non vegetated on Plains","Natural",1246,"#2C8EBF66","#D9D99EFF","#E3BD42B2",2,6402,"#98af85"
"1012","Plains","Forest","Tropical Dry",6361,361,6000,6,4,2,5,3,"Neotropic","Tropical","Dry","Tropical Dry Forest on Plains","Neotropic Tropical Dry Forest on Plains","Natural",5243,"#99330366","#267300FF","#E3BD42B2",14,3414,"#a3781d"
"1013","Plains","Forest","Warm Temperate Moist",5166,166,5000,5,4,3,3,3,"Nearctic","Warm Temperate","Moist","Warm Temperate Moist Forest on Plains","Nearctic Warm Temperate Moist Forest on Plains","Natural",3343,"#72C27566","#267300FF","#E3BD42B2",9,3409,"#94b24b"
"1014","Plains","Grassland","Cool Temperate Dry",8153,153,8000,8,4,2,2,4,"Palearctic","Cool Temperate","Dry","Cool Temperate Dry Grassland on Plains","Palearctic Cool Temperate Dry Grassland on Plains","Natural",2244,"#238C4666","#789E60FF","#E3BD42B2",5,4405,"#83a449"
"1015","Plains","Forest","Warm Temperate Dry",4195,195,4000,4,4,2,3,3,"Indomalayan","Warm Temperate","Dry","Warm Temperate Dry Forest on Plains","Indomalayan Warm Temperate Dry Forest on Plains","Natural",3243,"#A0D99A66","#267300FF","#E3BD42B2",8,3408,"#a6bb59"
"1016","Plains","Shrubland","Tropical Dry",4341,341,4000,4,4,2,5,2,"Indomalayan","Tropical","Dry","Tropical Dry Shrubland on Plains","Indomalayan Tropical Dry Shrubland on Plains","Natural",5242,"#99330366","#A8A800FF","#E3BD42B2",14,2414,"#bb821d"
"1017","Plains","Forest","Sub Tropical Moist",8301,301,8000,8,4,3,4,3,"Palearctic","Sub Tropical","Moist","Sub Tropical Moist Forest on Plains","Palearctic Sub Tropical Moist Forest on Plains","Natural",4343,"#FCC24E66","#267300FF","#E3BD42B2",12,3412,"#cbb23b"
"1018","Plains","Forest","Sub Tropical Dry",1288,288,1000,1,4,2,4,3,"Afrotropic","Sub Tropical","Dry","Sub Tropical Dry Forest on Plains","Afrotropic Sub Tropical Dry Forest on Plains","Natural",4243,"#FCE30066","#267300FF","#E3BD42B2",11,3411,"#cbbf1c"
"1019","Plains","Shrubland","Tropical Dry",6341,341,6000,6,4,2,5,2,"Neotropic","Tropical","Dry","Tropical Dry Shrubland on Plains","Neotropic Tropical Dry Shrubland on Plains","Natural",5242,"#99330366","#A8A800FF","#E3BD42B2",14,2414,"#bb821d"
"1020","Plains","Shrubland","Polar Dry",8034,34,8000,8,4,2,6,2,"Palearctic","Polar","Dry","Polar Dry Shrubland on Plains","Palearctic Polar Dry Shrubland on Plains","Natural",6242,"#DBDBDB66","#A8A800FF","#E3BD42B2",17,2417,"#d5c573"
"1021","Plains","Grassland","Boreal Moist",5046,46,5000,5,4,3,1,4,"Nearctic","Boreal","Moist","Boreal Moist Grassland on Plains","Nearctic Boreal Moist Grassland on Plains","Natural",1344,"#2C8EBF66","#789E60FF","#E3BD42B2",3,4403,"#87a579"
"1022","Plains","Grassland","Tropical Moist",1393,393,1000,1,4,3,5,4,"Afrotropic","Tropical","Moist","Tropical Moist Grassland on Plains","Afrotropic Tropical Moist Grassland on Plains","Natural",5344,"#66240566","#789E60FF","#E3BD42B2",15,4415,"#9e7a2f"
"1023","Plains","Shrubland","Sub Tropical Moist",8300,300,8000,8,4,3,4,2,"Palearctic","Sub Tropical","Moist","Sub Tropical Moist Shrubland on Plains","Palearctic Sub Tropical Moist Shrubland on Plains","Natural",4342,"#FCC24E66","#A8A800FF","#E3BD42B2",12,2412,"#e2bb3b"
"1024","Plains","Grassland","Polar Moist",5022,22,5000,5,4,3,6,4,"Nearctic","Polar","Moist","Polar Moist Grassland on Plains","Nearctic Polar Moist Grassland on Plains","Natural",6344,"#BFBFBF66","#789E60FF","#E3BD42B2",18,4418,"#c1b879"
"1025","Plains","Grassland","Sub Tropical Dry",4289,289,4000,4,4,2,4,4,"Indomalayan","Sub Tropical","Dry","Sub Tropical Dry Grassland on Plains","Indomalayan Sub Tropical Dry Grassland on Plains","Natural",4244,"#FCE30066","#789E60FF","#E3BD42B2",11,4411,"#dac72d"
"1026","Plains","Cropland","Polar Moist",6040,40,6000,6,4,3,6,1,"Neotropic","Polar","Moist","Polar Moist Cropland on Plains","Neotropic Polar Moist Cropland on Plains","Converted",6341,"#BFBFBF66","#B5D99EFF","#E3BD42B2",18,1418,"#ccc385"
"1027","Plains","Sparsley or Non vegetated","Tropical Moist",7395,395,7000,7,4,3,5,6,"Oceania","Tropical","Moist","Tropical Moist Sparsley or Non vegetated on Plains","Oceania Tropical Moist Sparsley or Non vegetated on Plains","Natural",5346,"#66240566","#D9D99EFF","#E3BD42B2",15,6415,"#af853a"
"1028","Plains","Cropland","Warm Temperate Dry",1187,187,1000,1,4,2,3,1,"Afrotropic","Warm Temperate","Dry","Warm Temperate Dry Cropland on Plains","Afrotropic Warm Temperate Dry Cropland on Plains","Converted",3241,"#A0D99A66","#B5D99EFF","#E3BD42B2",8,1408,"#c0cd76"
"1029","Plains","Shrubland","Sub Tropical Dry",1284,284,1000,1,4,2,4,2,"Afrotropic","Sub Tropical","Dry","Sub Tropical Dry Shrubland on Plains","Afrotropic Sub Tropical Dry Shrubland on Plains","Natural",4242,"#FCE30066","#A8A800FF","#E3BD42B2",11,2411,"#e2c81c"
"1030","Plains","Forest","Tropical Desert",4379,379,4000,4,4,1,5,3,"Indomalayan","Tropical","Desert","Tropical Desert Forest on Plains","Indomalayan Tropical Desert Forest on Plains","Natural",5143,"#CC4C0266","#267300FF","#E3BD42B2",13,3413,"#b8821d"
"1031","Plains","Forest","Polar Dry",5036,36,5000,5,4,2,6,3,"Nearctic","Polar","Dry","Polar Dry Forest on Plains","Nearctic Polar Dry Forest on Plains","Natural",6243,"#DBDBDB66","#267300FF","#E3BD42B2",17,3417,"#bebc73"
"1032","Plains","Sparsley or Non vegetated","Warm Temperate Desert",6221,221,6000,6,4,1,3,6,"Neotropic","Warm Temperate","Desert","Warm Temperate Desert Sparsley or Non vegetated on Plains","Neotropic Warm Temperate Desert Sparsley or Non vegetated on Plains","Natural",3146,"#C7EBC066","#D9D99EFF","#E3BD42B2",7,6407,"#d6d485"
"1033","Plains","Cropland","Warm Temperate Dry",6187,187,6000,6,4,2,3,1,"Neotropic","Warm Temperate","Dry","Warm Temperate Dry Cropland on Plains","Neotropic Warm Temperate Dry Cropland on Plains","Converted",3241,"#A0D99A66","#B5D99EFF","#E3BD42B2",8,1408,"#c0cd76"
"1034","Plains","Cropland","Tropical Dry",8333,333,8000,8,4,2,5,1,"Palearctic","Tropical","Dry","Tropical Dry Cropland on Plains","Palearctic Tropical Dry Cropland on Plains","Converted",5241,"#99330366","#B5D99EFF","#E3BD42B2",14,1414,"#bd8b39"
"1035","Plains","Forest","Cool Temperate Desert",6242,242,6000,6,4,1,2,3,"Neotropic","Cool Temperate","Desert","Cool Temperate Desert Forest on Plains","Neotropic Cool Temperate Desert Forest on Plains","Natural",2143,"#41AB5D66","#267300FF","#E3BD42B2",4,3404,"#80a841"
"1036","Plains","Grassland","Sub Tropical Desert",6322,322,6000,6,4,1,4,4,"Neotropic","Sub Tropical","Desert","Sub Tropical Desert Grassland on Plains","Neotropic Sub Tropical Desert Grassland on Plains","Natural",4144,"#FFF7BA66","#789E60FF","#E3BD42B2",10,4410,"#dbcf77"
"1037","Plains","Cropland","Tropical Moist",6387,387,6000,6,4,3,5,1,"Neotropic","Tropical","Moist","Tropical Moist Cropland on Plains","Neotropic Tropical Moist Cropland on Plains","Converted",5341,"#66240566","#B5D99EFF","#E3BD42B2",15,1415,"#a9853a"
"1038","Plains","Grassland","Warm Temperate Dry",8189,189,8000,8,4,2,3,4,"Palearctic","Warm Temperate","Dry","Warm Temperate Dry Grassland on Plains","Palearctic Warm Temperate Dry Grassland on Plains","Natural",3244,"#A0D99A66","#789E60FF","#E3BD42B2",8,4408,"#b5c36b"
"1039","Plains","Sparsley or Non vegetated","Tropical Desert",8362,362,8000,8,4,1,5,6,"Palearctic","Tropical","Desert","Tropical Desert Sparsley or Non vegetated on Plains","Palearctic Tropical Desert Sparsley or Non vegetated on Plains","Natural",5146,"#CC4C0266","#D9D99EFF","#E3BD42B2",13,6413,"#d89539"
"1040","Plains","Shrubland","Sub Tropical Desert",6313,313,6000,6,4,1,4,2,"Neotropic","Sub Tropical","Desert","Sub Tropical Desert Shrubland on Plains","Neotropic Sub Tropical Desert Shrubland on Plains","Natural",4142,"#FFF7BA66","#A8A800FF","#E3BD42B2",10,2410,"#e4d066"
"1041","Plains","Cropland","Warm Temperate Moist",1160,160,1000,1,4,3,3,1,"Afrotropic","Warm Temperate","Moist","Warm Temperate Moist Cropland on Plains","Afrotropic Warm Temperate Moist Cropland on Plains","Converted",3341,"#72C27566","#B5D99EFF","#E3BD42B2",9,1409,"#aec467"
"1042","Plains","Settlement","Sub Tropical Moist",5308,308,5000,5,4,3,4,5,"Nearctic","Sub Tropical","Moist","Sub Tropical Moist Settlement on Plains","Nearctic Sub Tropical Moist Settlement on Plains","Converted",4345,"#FCC24E66","#8A4343FF","#E3BD42B2",12,5412,"#dda947"
"1043","Plains","Grassland","Sub Tropical Dry",5289,289,5000,5,4,2,4,4,"Nearctic","Sub Tropical","Dry","Sub Tropical Dry Grassland on Plains","Nearctic Sub Tropical Dry Grassland on Plains","Natural",4244,"#FCE30066","#789E60FF","#E3BD42B2",11,4411,"#dac72d"
"1044","Plains","Shrubland","Polar Moist",8019,19,8000,8,4,3,6,2,"Palearctic","Polar","Moist","Polar Moist Shrubland on Plains","Palearctic Polar Moist Shrubland on Plains","Natural",6342,"#BFBFBF66","#A8A800FF","#E3BD42B2",18,2418,"#caba68"
"1045","Plains","Forest","Tropical Moist",3389,389,3000,3,4,3,5,3,"Australasia","Tropical","Moist","Tropical Moist Forest on Plains","Australasia Tropical Moist Forest on Plains","Natural",5343,"#66240566","#267300FF","#E3BD42B2",15,3415,"#8f721e"
"1046","Plains","Shrubland","Warm Temperate Moist",6167,167,6000,6,4,3,3,2,"Neotropic","Warm Temperate","Moist","Warm Temperate Moist Shrubland on Plains","Neotropic Warm Temperate Moist Shrubland on Plains","Natural",3342,"#72C27566","#A8A800FF","#E3BD42B2",9,2409,"#abbb4b"
"1047","Plains","Forest","Tropical Dry",5361,361,5000,5,4,2,5,3,"Nearctic","Tropical","Dry","Tropical Dry Forest on Plains","Nearctic Tropical Dry Forest on Plains","Natural",5243,"#99330366","#267300FF","#E3BD42B2",14,3414,"#a3781d"
"1048","Plains","Cropland","Tropical Dry",3333,333,3000,3,4,2,5,1,"Australasia","Tropical","Dry","Tropical Dry Cropland on Plains","Australasia Tropical Dry Cropland on Plains","Converted",5241,"#99330366","#B5D99EFF","#E3BD42B2",14,1414,"#bd8b39"
"1049","Plains","Cropland","Boreal Moist",8062,62,8000,8,4,3,1,1,"Palearctic","Boreal","Moist","Boreal Moist Cropland on Plains","Palearctic Boreal Moist Cropland on Plains","Converted",1341,"#2C8EBF66","#B5D99EFF","#E3BD42B2",3,1403,"#92af85"
"1050","Plains","Cropland","Sub Tropical Desert",8346,346,8000,8,4,1,4,1,"Palearctic","Sub Tropical","Desert","Sub Tropical Desert Cropland on Plains","Palearctic Sub Tropical Desert Cropland on Plains","Converted",4141,"#FFF7BA66","#B5D99EFF","#E3BD42B2",10,1410,"#e6d983"
"1051","Plains","Settlement","Sub Tropical Dry",4276,276,4000,4,4,2,4,5,"Indomalayan","Sub Tropical","Dry","Sub Tropical Dry Settlement on Plains","Indomalayan Sub Tropical Dry Settlement on Plains","Converted",4245,"#FCE30066","#8A4343FF","#E3BD42B2",11,5411,"#ddb628"
"1052","Plains","Cropland","Boreal Moist",5062,62,5000,5,4,3,1,1,"Nearctic","Boreal","Moist","Boreal Moist Cropland on Plains","Nearctic Boreal Moist Cropland on Plains","Converted",1341,"#2C8EBF66","#B5D99EFF","#E3BD42B2",3,1403,"#92af85"
"1053","Plains","Sparsley or Non vegetated","Polar Dry",6014,14,6000,6,4,2,6,6,"Neotropic","Polar","Dry","Polar Dry Sparsley or Non vegetated on Plains","Neotropic Polar Dry Sparsley or Non vegetated on Plains","Natural",6246,"#DBDBDB66","#D9D99EFF","#E3BD42B2",17,6417,"#dece90"
"1054","Plains","Shrubland","Warm Temperate Moist",1167,167,1000,1,4,3,3,2,"Afrotropic","Warm Temperate","Moist","Warm Temperate Moist Shrubland on Plains","Afrotropic Warm Temperate Moist Shrubland on Plains","Natural",3342,"#72C27566","#A8A800FF","#E3BD42B2",9,2409,"#abbb4b"
"1055","Plains","Forest","Sub Tropical Desert",1328,328,1000,1,4,1,4,3,"Afrotropic","Sub Tropical","Desert","Sub Tropical Desert Forest on Plains","Afrotropic Sub Tropical Desert Forest on Plains","Natural",4143,"#FFF7BA66","#267300FF","#E3BD42B2",10,3410,"#ccc766"
"1056","Plains","Forest","Tropical Dry",4361,361,4000,4,4,2,5,3,"Indomalayan","Tropical","Dry","Tropical Dry Forest on Plains","Indomalayan Tropical Dry Forest on Plains","Natural",5243,"#99330366","#267300FF","#E3BD42B2",14,3414,"#a3781d"
"1057","Plains","Cropland","Warm Temperate Dry",3187,187,3000,3,4,2,3,1,"Australasia","Warm Temperate","Dry","Warm Temperate Dry Cropland on Plains","Australasia Warm Temperate Dry Cropland on Plains","Converted",3241,"#A0D99A66","#B5D99EFF","#E3BD42B2",8,1408,"#c0cd76"
"1058","Plains","Grassland","Warm Temperate Desert",8231,231,8000,8,4,1,3,4,"Palearctic","Warm Temperate","Desert","Warm Temperate Desert Grassland on Plains","Palearctic Warm Temperate Desert Grassland on Plains","Natural",3144,"#C7EBC066","#789E60FF","#E3BD42B2",7,4407,"#c5ca7a"
"1059","Plains","Cropland","Sub Tropical Desert",5346,346,5000,5,4,1,4,1,"Nearctic","Sub Tropical","Desert","Sub Tropical Desert Cropland on Plains","Nearctic Sub Tropical Desert Cropland on Plains","Converted",4141,"#FFF7BA66","#B5D99EFF","#E3BD42B2",10,1410,"#e6d983"
"1060","Plains","Forest","Tropical Desert",1379,379,1000,1,4,1,5,3,"Afrotropic","Tropical","Desert","Tropical Desert Forest on Plains","Afrotropic Tropical Desert Forest on Plains","Natural",5143,"#CC4C0266","#267300FF","#E3BD42B2",13,3413,"#b8821d"
"1061","Plains","Forest","Warm Temperate Dry",1195,195,1000,1,4,2,3,3,"Afrotropic","Warm Temperate","Dry","Warm Temperate Dry Forest on Plains","Afrotropic Warm Temperate Dry Forest on Plains","Natural",3243,"#A0D99A66","#267300FF","#E3BD42B2",8,3408,"#a6bb59"
"1062","Plains","Sparsley or Non vegetated","Warm Temperate Dry",3201,201,3000,3,4,2,3,6,"Australasia","Warm Temperate","Dry","Warm Temperate Dry Sparsley or Non vegetated on Plains","Australasia Warm Temperate Dry Sparsley or Non vegetated on Plains","Natural",3246,"#A0D99A66","#D9D99EFF","#E3BD42B2",8,6408,"#c6cd76"
"1063","Plains","Forest","Cool Temperate Moist",5111,111,5000,5,4,3,2,3,"Nearctic","Cool Temperate","Moist","Cool Temperate Moist Forest on Plains","Nearctic Cool Temperate Moist Forest on Plains","Natural",2343,"#005C3266","#267300FF","#E3BD42B2",6,3406,"#668930"
"1064","Plains","Sparsley or Non vegetated","Cool Temperate Dry",3151,151,3000,3,4,2,2,6,"Australasia","Cool Temperate","Dry","Cool Temperate Dry Sparsley or Non vegetated on Plains","Australasia Cool Temperate Dry Sparsley or Non vegetated on Plains","Natural",2246,"#238C4666","#D9D99EFF","#E3BD42B2",5,6405,"#94ae54"
"1065","Plains","Shrubland","Boreal Moist",8052,52,8000,8,4,3,1,2,"Palearctic","Boreal","Moist","Boreal Moist Shrubland on Plains","Palearctic Boreal Moist Shrubland on Plains","Natural",1342,"#2C8EBF66","#A8A800FF","#E3BD42B2",3,2403,"#8fa668"
"1066","Plains","Settlement","Sub Tropical Moist",4308,308,4000,4,4,3,4,5,"Indomalayan","Sub Tropical","Moist","Sub Tropical Moist Settlement on Plains","Indomalayan Sub Tropical Moist Settlement on Plains","Converted",4345,"#FCC24E66","#8A4343FF","#E3BD42B2",12,5412,"#dda947"
"1067","Plains","Forest","Warm Temperate Moist",8166,166,8000,8,4,3,3,3,"Palearctic","Warm Temperate","Moist","Warm Temperate Moist Forest on Plains","Palearctic Warm Temperate Moist Forest on Plains","Natural",3343,"#72C27566","#267300FF","#E3BD42B2",9,3409,"#94b24b"
